County,City,Date,Total-Pop,Household,Group Quarters,Total-HU,Single Detached,Single Attached,Two to Four,Five Plus,Mobile Homes,Occupied,Vacancy Rate,Persons per Household
San Mateo,Portola Valley,1/1/14,"4,538","4,494",44,"1,899","1,537",0,38,324,0,"1,746",8.1%,2.57
San Mateo,Portola Valley,1/1/15,"4,582","4,538",44,"1,906","1,544",0,38,324,0,"1,752",8.1%,2.59
San Mateo,Portola Valley,1/1/16,"4,620","4,576",44,"1,914","1,552",0,38,324,0,"1,758",8.2%,2.60
San Mateo,Portola Valley,1/1/17,"4,618","4,574",44,"1,914","1,552",0,38,324,0,"1,758",8.2%,2.60
San Mateo,Portola Valley,1/1/18,"4,625","4,581",44,"1,917","1,555",0,38,324,0,"1,760",8.2%,2.60
San Mateo,Portola Valley,1/1/19,"4,623","4,579",44,"1,919","1,557",0,38,324,0,"1,762",8.2%,2.60
San Mateo,Portola Valley,1/1/20,"4,607","4,563",44,"1,926","1,562",0,40,324,0,"1,768",8.2%,2.58
San Mateo,Redwood City,4/1/10,"76,815","75,268","1,547","29,167","13,952","4,067","1,863","8,653",632,"27,957",4.1%,2.69
San Mateo,Redwood City,1/1/11,"77,754","76,301","1,453","29,302","13,959","4,066","1,865","8,780",632,"28,077",4.2%,2.72
San Mateo,Redwood City,1/1/12,"79,082","77,692","1,390","29,465","13,968","4,067","1,877","8,921",632,"28,246",4.1%,2.75
San Mateo,Redwood City,1/1/13,"80,643","79,122","1,521","29,517","13,973","4,069","1,877","8,966",632,"28,346",4.0%,2.79
San Mateo,Redwood City,1/1/14,"82,130","80,594","1,536","29,889","13,980","4,071","1,867","9,339",632,"28,715",3.9%,2.81
San Mateo,Redwood City,1/1/15,"83,180","81,610","1,570","30,072","13,986","4,073","1,869","9,512",632,"28,894",3.9%,2.82
San Mateo,Redwood City,1/1/16,"84,968","83,645","1,323","30,651","13,995","4,073","1,878","10,073",632,"29,482",3.8%,2.84
San Mateo,Redwood City,1/1/17,"85,118","83,687","1,431","30,661","14,005","4,073","1,878","10,073",632,"29,502",3.8%,2.84
San Mateo,Redwood City,1/1/18,"85,339","83,811","1,528","30,693","14,030","4,073","1,882","10,076",632,"29,533",3.8%,2.84
San Mateo,Redwood City,1/1/19,"86,139","84,661","1,478","31,100","14,033","4,073","1,884","10,478",632,"29,926",3.8%,2.83
San Mateo,Redwood City,1/1/20,"86,754","85,235","1,519","31,536","14,043","4,073","1,898","10,890",632,"30,346",3.8%,2.81
San Mateo,San Bruno,4/1/10,"41,114","40,716",398,"15,356","8,993",608,877,"4,878",0,"14,701",4.3%,2.77
San Mateo,San Bruno,1/1/11,"41,922","41,524",398,"15,516","8,966",608,877,"5,065",0,"14,853",4.3%,2.80
San Mateo,San Bruno,1/1/12,"42,931","42,533",398,"15,692","8,979",608,877,"5,228",0,"15,031",4.2%,2.83
San Mateo,San Bruno,1/1/13,"43,742","43,344",398,"15,717","9,004",608,877,"5,228",0,"15,094",4.0%,2.87
San Mateo,San Bruno,1/1/14,"44,023","43,625",398,"15,723","9,010",608,877,"5,228",0,"15,109",3.9%,2.89
San Mateo,San Bruno,1/1/15,"45,217","44,819",398,"16,049","9,026",610,877,"5,536",0,"15,425",3.9%,2.91
San Mateo,San Bruno,1/1/16,"45,494","45,096",398,"16,051","9,028",610,877,"5,536",0,"15,451",3.7%,2.92
San Mateo,San Bruno,1/1/17,"45,540","45,142",398,"16,062","9,038",611,877,"5,536",0,"15,470",3.7%,2.92
San Mateo,San Bruno,1/1/18,"45,558","45,160",398,"16,062","9,038",611,877,"5,536",0,"15,469",3.7%,2.92
San Mateo,San Bruno,1/1/19,"45,542","45,144",398,"16,075","9,051",611,877,"5,536",0,"15,492",3.6%,2.91
San Mateo,San Bruno,1/1/20,"45,454","45,056",398,"16,159","9,049",611,881,"5,618",0,"15,573",3.6%,2.89
San Mateo,San Carlos,4/1/10,"28,406","28,315",91,"12,018","8,311",527,559,"2,589",32,"11,524",4.1%,2.46
San Mateo,San Carlos,1/1/11,"28,677","28,586",91,"12,019","8,312",527,559,"2,589",32,"11,526",4.1%,2.48
San Mateo,San Carlos,1/1/12,"28,983","28,892",91,"12,022","8,314",528,559,"2,589",32,"11,509",4.3%,2.51
San Mateo,San Carlos,1/1/13,"29,211","29,120",91,"12,023","8,315",528,559,"2,589",32,"11,431",4.9%,2.55
San Mateo,San Carlos,1/1/14,"29,357","29,266",91,"12,036","8,317",537,561,"2,589",32,"11,425",5.1%,2.56
San Mateo,San Carlos,1/1/15,"29,557","29,466",91,"12,048","8,329",537,561,"2,589",32,"11,431",5.1%,2.58
San Mateo,San Carlos,1/1/16,"29,577","29,486",91,"12,052","8,333",537,561,"2,589",32,"11,388",5.5%,2.59
San Mateo,San Carlos,1/1/17,"29,599","29,508",91,"12,063","8,339",537,561,"2,594",32,"11,398",5.5%,2.59
San Mateo,San Carlos,1/1/18,"29,650","29,559",91,"12,079","8,347",537,563,"2,600",32,"11,413",5.5%,2.59
San Mateo,San Carlos,1/1/19,"29,652","29,561",91,"12,095","8,359",537,567,"2,600",32,"11,428",5.5%,2.59
San Mateo,San Carlos,1/1/20,"30,145","30,054",91,"12,385","8,394",540,577,"2,842",32,"11,702",5.5%,2.57
San Mateo,San Mateo,4/1/10,"97,207","95,891","1,316","40,014","18,284","3,961","2,476","15,237",56,"38,233",4.5%,2.51
San Mateo,San Mateo,1/1/11,"98,179","96,863","1,316","40,038","18,287","3,961","2,479","15,255",56,"38,262",4.4%,2.53
San Mateo,San Mateo,1/1/12,"99,199","97,883","1,316","40,039","18,286","3,961","2,481","15,255",56,"38,201",4.6%,2.56
San Mateo,San Mateo,1/1/13,"100,044","98,728","1,316","40,060","18,287","3,977","2,485","15,255",56,"37,969",5.2%,2.60
San Mateo,San Mateo,1/1/14,"100,611","99,295","1,316","40,130","18,300","4,034","2,485","15,255",56,"37,978",5.4%,2.61
San Mateo,San Mateo,1/1/15,"101,830","100,514","1,316","40,387","18,325","4,036","2,496","15,474",56,"38,203",5.4%,2.63
San Mateo,San Mateo,1/1/16,"102,922","101,606","1,316","40,804","18,327","4,113","2,496","15,812",56,"38,445",5.8%,2.64
San Mateo,San Mateo,1/1/17,"103,139","101,823","1,316","40,953","18,330","4,113","2,500","15,954",56,"38,534",5.9%,2.64
San Mateo,San Mateo,1/1/18,"103,605","102,289","1,316","41,250","18,326","4,118","2,578","16,172",56,"38,693",6.2%,2.64
San Mateo,San Mateo,1/1/19,"103,569","102,253","1,316","41,339","18,351","4,116","2,578","16,238",56,"38,777",6.2%,2.64
San Mateo,San Mateo,1/1/20,"103,087","101,771","1,316","41,440","18,352","4,116","2,603","16,313",56,"38,872",6.2%,2.62
San Mateo,South San Francisco,4/1/10,"63,632","63,053",579,"21,814","13,046","2,796","1,334","4,295",343,"20,938",4.0%,3.01
San Mateo,South San Francisco,1/1/11,"64,201","63,622",579,"21,815","13,055","2,796","1,336","4,295",333,"20,931",4.1%,3.04
San Mateo,South San Francisco,1/1/12,"64,935","64,356",579,"21,813","13,055","2,796","1,336","4,295",331,"20,918",4.1%,3.08
San Mateo,South San Francisco,1/1/13,"66,107","65,528",579,"21,933","13,064","2,798","1,336","4,404",331,"20,988",4.3%,3.12
San Mateo,South San Francisco,1/1/14,"66,442","65,863",579,"21,935","13,066","2,798","1,336","4,404",331,"20,980",4.4%,3.14
San Mateo,South San Francisco,1/1/15,"66,884","66,305",579,"21,947","13,078","2,798","1,336","4,404",331,"20,988",4.4%,3.16
San Mateo,South San Francisco,1/1/16,"67,220","66,641",579,"21,987","13,114","2,802","1,336","4,404",331,"21,000",4.5%,3.17
San Mateo,South San Francisco,1/1/17,"67,232","66,653",579,"21,995","13,118","2,802","1,340","4,404",331,"21,008",4.5%,3.17
San Mateo,South San Francisco,1/1/18,"67,268","66,689",579,"22,019","13,120","2,808","1,340","4,420",331,"21,010",4.6%,3.17
San Mateo,South San Francisco,1/1/19,"67,221","66,642",579,"22,059","13,124","2,817","1,348","4,439",331,"21,048",4.6%,3.17
San Mateo,South San Francisco,1/1/20,"67,879","67,300",579,"22,437","13,128","2,847","1,351","4,780",331,"21,409",4.6%,3.14
San Mateo,Woodside,4/1/10,"5,287","5,287",0,"2,157","2,056",60,26,0,15,"1,977",8.3%,2.67
San Mateo,Woodside,1/1/11,"5,345","5,345",0,"2,161","2,060",60,26,0,15,"1,980",8.4%,2.70
San Mateo,Woodside,1/1/12,"5,442","5,442",0,"2,174","2,073",60,26,0,15,"1,992",8.4%,2.73
San Mateo,Woodside,1/1/13,"5,538","5,538",0,"2,180","2,079",60,26,0,15,"1,998",8.3%,2.77
San Mateo,Woodside,1/1/14,"5,577","5,577",0,"2,183","2,082",60,26,0,15,"2,001",8.3%,2.79
San Mateo,Woodside,1/1/15,"5,617","5,617",0,"2,185","2,084",60,26,0,15,"2,003",8.3%,2.80
San Mateo,Woodside,1/1/16,"5,663","5,663",0,"2,193","2,092",60,26,0,15,"2,010",8.3%,2.82
San Mateo,Woodside,1/1/17,"5,672","5,672",0,"2,197","2,096",60,26,0,15,"2,014",8.3%,2.82
San Mateo,Woodside,1/1/18,"5,682","5,682",0,"2,200","2,099",60,26,0,15,"2,017",8.3%,2.82
San Mateo,Woodside,1/1/19,"5,663","5,663",0,"2,198","2,097",60,26,0,15,"2,015",8.3%,2.81
San Mateo,Woodside,1/1/20,"5,676","5,676",0,"2,219","2,118",60,26,0,15,"2,034",8.3%,2.79
San Mateo,Incorporated,4/1/10,"656,840","649,168","7,672","248,526","136,821","24,217","16,691","68,244","2,553","236,778",4.7%,2.74
San Mateo,Incorporated,1/1/11,"663,822","656,195","7,627","248,916","136,875","24,227","16,698","68,573","2,543","237,119",4.7%,2.77
San Mateo,Incorporated,1/1/12,"673,261","665,722","7,539","249,596","136,975","24,254","16,712","69,114","2,541","237,635",4.8%,2.80
San Mateo,Incorporated,1/1/13,"682,820","675,203","7,617","249,894","137,034","24,280","16,726","69,313","2,541","237,380",5.0%,2.84
San Mateo,Incorporated,1/1/14,"689,133","681,553","7,580","250,945","137,078","24,369","16,719","70,237","2,542","238,265",5.1%,2.86
San Mateo,Incorporated,1/1/15,"696,240","688,623","7,617","252,023","137,239","24,431","16,735","71,076","2,542","239,250",5.1%,2.88
San Mateo,Incorporated,1/1/16,"702,000","694,628","7,372","253,388","137,440","24,537","16,743","72,126","2,542","240,223",5.2%,2.89
San Mateo,Incorporated,1/1/17,"704,746","697,273","7,473","254,506","137,604","24,557","16,761","73,042","2,542","241,214",5.2%,2.89
San Mateo,Incorporated,1/1/18,"706,696","699,074","7,622","255,282","137,779","24,586","16,861","73,514","2,542","241,710",5.3%,2.89
San Mateo,Incorporated,1/1/19,"707,748","700,202","7,546","256,362","137,918","24,717","16,911","74,273","2,543","242,716",5.3%,2.88
San Mateo,Incorporated,1/1/20,"707,161","699,570","7,591","257,947","137,956","24,763","17,179","75,504","2,545","244,228",5.3%,2.86
San Mateo,Balance of County,4/1/10,"61,611","60,430","1,181","22,505","18,368",798,780,"1,934",625,"21,059",6.4%,2.87
San Mateo,Balance of County,1/1/11,"62,957","61,035","1,922","22,522","18,385",798,780,"1,934",625,"21,072",6.4%,2.90
San Mateo,Balance of County,1/1/12,"63,741","61,888","1,853","22,562","18,424",799,780,"1,934",625,"21,110",6.4%,2.93
San Mateo,Balance of County,1/1/13,"64,730","62,868","1,862","22,583","18,441",799,784,"1,934",625,"21,131",6.4%,2.98
San Mateo,Balance of County,1/1/14,"65,101","63,227","1,874","22,587","18,445",799,784,"1,934",625,"21,135",6.4%,2.99
San Mateo,Balance of County,1/1/15,"65,508","63,632","1,876","22,589","18,447",799,784,"1,934",625,"21,137",6.4%,3.01
San Mateo,Balance of County,1/1/16,"65,921","64,089","1,832","22,648","18,507",799,784,"1,934",624,"21,193",6.4%,3.02
San Mateo,Balance of County,1/1/17,"66,039","64,177","1,862","22,683","18,540",799,784,"1,934",626,"21,226",6.4%,3.02
San Mateo,Balance of County,1/1/18,"66,288","64,431","1,857","22,762","18,558",799,784,"1,993",628,"21,301",6.4%,3.02
San Mateo,Balance of County,1/1/19,"66,483","64,621","1,862","22,886","18,636",799,793,"2,028",630,"21,418",6.4%,3.02
San Mateo,Balance of County,1/1/20,"66,083","64,289","1,794","22,932","18,682",799,793,"2,028",630,"21,461",6.4%,3.00
San Mateo,County Total,4/1/10,"718,451","709,598","8,853","271,031","155,189","25,015","17,471","70,178","3,178","257,837",4.9%,2.75
San Mateo,County Total,1/1/11,"726,779","717,230","9,549","271,438","155,260","25,025","17,478","70,507","3,168","258,191",4.9%,2.78
San Mateo,County Total,1/1/12,"737,002","727,610","9,392","272,158","155,399","25,053","17,492","71,048","3,166","258,745",4.9%,2.81
San Mateo,County Total,1/1/13,"747,550","738,071","9,479","272,477","155,475","25,079","17,510","71,247","3,166","258,511",5.1%,2.86
San Mateo,County Total,1/1/14,"754,234","744,780","9,454","273,532","155,523","25,168","17,503","72,171","3,167","259,400",5.2%,2.87
San Mateo,County Total,1/1/15,"761,748","752,255","9,493","274,612","155,686","25,230","17,519","73,010","3,167","260,387",5.2%,2.89
San Mateo,County Total,1/1/16,"767,921","758,717","9,204","276,036","155,947","25,336","17,527","74,060","3,166","261,416",5.3%,2.90
San Mateo,County Total,1/1/17,"770,785","761,450","9,335","277,189","156,144","25,356","17,545","74,976","3,168","262,440",5.3%,2.90
San Mateo,County Total,1/1/18,"772,984","763,505","9,479","278,044","156,337","25,385","17,645","75,507","3,170","263,011",5.4%,2.90
San Mateo,County Total,1/1/19,"774,231","764,823","9,408","279,248","156,554","25,516","17,704","76,301","3,173","264,134",5.4%,2.90
San Mateo,County Total,1/1/20,"773,244","763,859","9,385","280,879","156,638","25,562","17,972","77,532","3,175","265,689",5.4%,2.88
Santa Barbara,Buellton,4/1/10,"4,828","4,828",0,"1,845","1,242",79,13,114,397,"1,761",4.6%,2.74
Santa Barbara,Buellton,1/1/11,"4,850","4,850",0,"1,855","1,242",89,13,114,397,"1,771",4.5%,2.74
Santa Barbara,Buellton,1/1/12,"4,867","4,867",0,"1,855","1,242",89,13,114,397,"1,771",4.5%,2.75
Santa Barbara,Buellton,1/1/13,"4,903","4,903",0,"1,856","1,243",89,13,114,397,"1,772",4.5%,2.77
Santa Barbara,Buellton,1/1/14,"4,936","4,936",0,"1,856","1,243",89,13,114,397,"1,772",4.5%,2.79
Santa Barbara,Buellton,1/1/15,"4,965","4,965",0,"1,856","1,243",89,13,114,397,"1,772",4.5%,2.80
Santa Barbara,Buellton,1/1/16,"4,981","4,981",0,"1,863","1,243",89,13,114,404,"1,779",4.5%,2.80
Santa Barbara,Buellton,1/1/17,"5,127","5,127",0,"1,926","1,244",89,13,176,404,"1,839",4.5%,2.79
Santa Barbara,Buellton,1/1/18,"5,282","5,282",0,"1,989","1,243",152,14,176,404,"1,899",4.5%,2.78
Santa Barbara,Buellton,1/1/19,"5,407","5,407",0,"2,053","1,243",216,14,176,404,"1,960",4.5%,2.76
Santa Barbara,Buellton,1/1/20,"5,464","5,464",0,"2,081","1,243",244,14,176,404,"1,987",4.5%,2.75
Santa Barbara,Carpinteria,4/1/10,"13,044","13,025",19,"5,431","2,156",427,611,"1,389",848,"4,761",12.3%,2.74
Santa Barbara,Carpinteria,1/1/11,"13,032","13,013",19,"5,431","2,154",427,613,"1,389",848,"4,761",12.3%,2.73
Santa Barbara,Carpinteria,1/1/12,"13,067","13,048",19,"5,441","2,159",429,616,"1,389",848,"4,757",12.6%,2.74
Santa Barbara,Carpinteria,1/1/13,"13,164","13,145",19,"5,446","2,165",425,619,"1,389",848,"4,761",12.6%,2.76
Santa Barbara,Carpinteria,1/1/14,"13,485","13,466",19,"5,555","2,195",424,658,"1,430",848,"4,844",12.8%,2.78
Santa Barbara,Carpinteria,1/1/15,"13,557","13,538",19,"5,557","2,195",424,660,"1,430",848,"4,842",12.9%,2.80
Santa Barbara,Carpinteria,1/1/16,"13,571","13,552",19,"5,602","2,194",424,670,"1,466",848,"4,850",13.4%,2.79
Santa Barbara,Carpinteria,1/1/17,"13,515","13,496",19,"5,604","2,197",423,670,"1,466",848,"4,852",13.4%,2.78
Santa Barbara,Carpinteria,1/1/18,"13,477","13,458",19,"5,602","2,197",421,670,"1,466",848,"4,850",13.4%,2.77
Santa Barbara,Carpinteria,1/1/19,"13,366","13,347",19,"5,602","2,197",421,670,"1,466",848,"4,850",13.4%,2.75
Santa Barbara,Carpinteria,1/1/20,"13,335","13,316",19,"5,606","2,199",423,670,"1,466",848,"4,853",13.4%,2.74
Santa Barbara,Goleta,4/1/10,"29,888","29,687",201,"11,473","5,379",965,"1,044","3,464",621,"10,903",5.0%,2.72
Santa Barbara,Goleta,1/1/11,"29,860","29,659",201,"11,472","5,380",963,"1,044","3,464",621,"10,902",5.0%,2.72
Santa Barbara,Goleta,1/1/12,"29,924","29,723",201,"11,479","5,383",963,"1,048","3,464",621,"10,887",5.2%,2.73
Santa Barbara,Goleta,1/1/13,"30,135","29,934",201,"11,486","5,390",963,"1,048","3,464",621,"10,893",5.2%,2.75
Santa Barbara,Goleta,1/1/14,"30,341","30,140",201,"11,508","5,412",963,"1,048","3,464",621,"10,894",5.3%,2.77
Santa Barbara,Goleta,1/1/15,"30,846","30,645",201,"11,640","5,416",991,"1,052","3,560",621,"11,013",5.4%,2.78
Santa Barbara,Goleta,1/1/16,"31,216","31,015",201,"11,844","5,419","1,058","1,052","3,694",621,"11,152",5.8%,2.78
Santa Barbara,Goleta,1/1/17,"31,378","31,177",201,"11,979","5,420","1,060","1,052","3,826",621,"11,261",6.0%,2.77
Santa Barbara,Goleta,1/1/18,"31,496","31,211",285,"12,021","5,439","1,083","1,052","3,826",621,"11,301",6.0%,2.76
Santa Barbara,Goleta,1/1/19,"31,920","31,635",285,"12,381","5,475","1,407","1,052","3,826",621,"11,615",6.2%,2.72
Santa Barbara,Goleta,1/1/20,"32,223","31,938",285,"12,538","5,501","1,524","1,058","3,834",621,"11,762",6.2%,2.72
Santa Barbara,Guadalupe,4/1/10,"7,080","7,080",0,"1,887","1,297",186,212,183,9,"1,810",4.1%,3.91
Santa Barbara,Guadalupe,1/1/11,"7,070","7,070",0,"1,887","1,297",186,212,183,9,"1,809",4.1%,3.91
Santa Barbara,Guadalupe,1/1/12,"7,109","7,109",0,"1,890","1,297",186,215,183,9,"1,813",4.1%,3.92
Santa Barbara,Guadalupe,1/1/13,"7,167","7,167",0,"1,890","1,297",186,215,183,9,"1,816",3.9%,3.95
Santa Barbara,Guadalupe,1/1/14,"7,219","7,219",0,"1,890","1,297",186,215,183,9,"1,817",3.9%,3.97
Santa Barbara,Guadalupe,1/1/15,"7,266","7,266",0,"1,891","1,298",186,215,183,9,"1,818",3.9%,4.00
Santa Barbara,Guadalupe,1/1/16,"7,304","7,304",0,"1,900","1,307",186,215,183,9,"1,828",3.8%,4.00
Santa Barbara,Guadalupe,1/1/17,"7,335","7,335",0,"1,916","1,323",186,215,183,9,"1,844",3.8%,3.98
Santa Barbara,Guadalupe,1/1/18,"7,586","7,586",0,"1,985","1,392",186,215,183,9,"1,912",3.7%,3.97
Santa Barbara,Guadalupe,1/1/19,"7,769","7,769",0,"2,049","1,456",186,215,183,9,"1,974",3.7%,3.94
Santa Barbara,Guadalupe,1/1/20,"8,081","8,081",0,"2,138","1,545",186,215,183,9,"2,060",3.6%,3.92
Santa Barbara,Lompoc,4/1/10,"42,434","38,778","3,656","14,416","7,815",763,"2,122","2,736",980,"13,355",7.4%,2.90
Santa Barbara,Lompoc,1/1/11,"42,008","38,709","3,299","14,410","7,810",762,"2,122","2,736",980,"13,343",7.4%,2.90
Santa Barbara,Lompoc,1/1/12,"42,994","38,996","3,998","14,432","7,816",762,"2,122","2,752",980,"13,394",7.2%,2.91
Santa Barbara,Lompoc,1/1/13,"43,475","39,778","3,697","14,491","7,845",762,"2,116","2,788",980,"13,574",6.3%,2.93
Santa Barbara,Lompoc,1/1/14,"44,182","40,419","3,763","14,594","7,888",762,"2,116","2,848",980,"13,699",6.1%,2.95
Santa Barbara,Lompoc,1/1/15,"44,327","40,741","3,586","14,616","7,910",762,"2,116","2,848",980,"13,729",6.1%,2.97
Santa Barbara,Lompoc,1/1/16,"44,278","41,111","3,167","14,676","7,948",763,"2,118","2,867",980,"13,861",5.6%,2.97
Santa Barbara,Lompoc,1/1/17,"44,064","40,994","3,070","14,674","7,946",763,"2,118","2,867",980,"13,884",5.4%,2.95
Santa Barbara,Lompoc,1/1/18,"43,735","40,900","2,835","14,676","7,946",763,"2,120","2,867",980,"13,886",5.4%,2.95
Santa Barbara,Lompoc,1/1/19,"43,849","40,664","3,185","14,679","7,945",764,"2,123","2,867",980,"13,921",5.2%,2.92
Santa Barbara,Lompoc,1/1/20,"43,786","40,548","3,238","14,682","7,946",764,"2,125","2,867",980,"13,924",5.2%,2.91
Santa Barbara,Santa Barbara,4/1/10,"88,410","86,783","1,627","37,820","18,008","3,404","5,392","10,626",390,"35,449",6.3%,2.45
Santa Barbara,Santa Barbara,1/1/11,"88,755","87,128","1,627","38,000","18,007","3,404","5,413","10,786",390,"35,621",6.3%,2.45
Santa Barbara,Santa Barbara,1/1/12,"89,464","87,837","1,627","38,079","18,018","3,405","5,423","10,843",390,"35,784",6.0%,2.45
Santa Barbara,Santa Barbara,1/1/13,"90,592","88,965","1,627","38,321","18,029","3,407","5,533","10,962",390,"36,010",6.0%,2.47
Santa Barbara,Santa Barbara,1/1/14,"91,572","89,945","1,627","38,393","18,040","3,407","5,550","11,006",390,"36,160",5.8%,2.49
Santa Barbara,Santa Barbara,1/1/15,"92,305","90,678","1,627","38,456","18,050","3,407","5,566","11,043",390,"36,245",5.7%,2.50
Santa Barbara,Santa Barbara,1/1/16,"92,875","91,248","1,627","38,488","18,060","3,408","5,568","11,062",390,"36,491",5.2%,2.50
Santa Barbara,Santa Barbara,1/1/17,"92,693","91,066","1,627","38,509","18,061","3,408","5,579","11,071",390,"36,583",5.0%,2.49
Santa Barbara,Santa Barbara,1/1/18,"92,857","91,230","1,627","38,674","18,094","3,425","5,591","11,174",390,"36,739",5.0%,2.48
Santa Barbara,Santa Barbara,1/1/19,"93,108","91,481","1,627","38,854","18,110","3,428","5,644","11,282",390,"37,003",4.8%,2.47
Santa Barbara,Santa Barbara,1/1/20,"93,511","91,884","1,627","39,145","18,127","3,503","5,732","11,393",390,"37,280",4.8%,2.46
Santa Barbara,Santa Maria,4/1/10,"99,553","98,546","1,007","28,294","17,805","1,218","2,509","5,214","1,548","26,908",4.9%,3.66
Santa Barbara,Santa Maria,1/1/11,"99,543","98,536","1,007","28,301","17,812","1,218","2,509","5,214","1,548","26,929",4.8%,3.66
Santa Barbara,Santa Maria,1/1/12,"100,503","99,496","1,007","28,454","17,824","1,355","2,513","5,214","1,548","27,095",4.8%,3.67
Santa Barbara,Santa Maria,1/1/13,"101,213","100,206","1,007","28,471","17,839","1,355","2,515","5,214","1,548","27,112",4.8%,3.70
Santa Barbara,Santa Maria,1/1/14,"102,159","101,152","1,007","28,525","17,875","1,355","2,517","5,230","1,548","27,182",4.7%,3.72
Santa Barbara,Santa Maria,1/1/15,"103,090","102,081","1,009","28,615","17,959","1,355","2,522","5,230","1,549","27,274",4.7%,3.74
Santa Barbara,Santa Maria,1/1/16,"104,574","103,567","1,007","28,993","18,129","1,355","2,522","5,438","1,549","27,685",4.5%,3.74
Santa Barbara,Santa Maria,1/1/17,"105,901","104,894","1,007","29,498","18,350","1,355","2,538","5,706","1,549","28,167",4.5%,3.72
Santa Barbara,Santa Maria,1/1/18,"106,423","105,414","1,009","29,718","18,530","1,355","2,542","5,742","1,549","28,376",4.5%,3.71
Santa Barbara,Santa Maria,1/1/19,"106,969","105,962","1,007","30,149","18,679","1,402","2,545","5,974","1,549","28,810",4.4%,3.68
Santa Barbara,Santa Maria,1/1/20,"107,407","106,400","1,007","30,430","18,677","1,491","2,731","5,982","1,549","29,018",4.6%,3.67
Santa Barbara,Solvang,4/1/10,"5,245","5,190",55,"2,485","1,413",153,254,529,136,"2,173",12.6%,2.39
Santa Barbara,Solvang,1/1/11,"5,262","5,207",55,"2,494","1,422",153,254,529,136,"2,182",12.5%,2.39
Santa Barbara,Solvang,1/1/12,"5,281","5,226",55,"2,500","1,427",154,254,529,136,"2,182",12.7%,2.40
